name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Austin,2022-06-25,101.1,74.8,88,99.5,74.8,88.5,63.9,50.4,0,0,0,,0,0,24.4,12.7,178.8,1013.3,8.1,9.9,280.9,24.1,9,30,2022-06-25T06:30:55,2022-06-25T20:36:29,0.88,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-06-26,100.9,73.8,88,100.4,73.8,88.6,64,50.8,0,0,0,,0,0,27.1,9.3,128.2,1016.4,9.2,9.9,278.4,24.1,8,60,2022-06-26T06:31:13,2022-06-26T20:36:36,0.92,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-06-27,100.3,71.1,83.2,105.6,71.1,85.5,68.8,65.4,1.53,100,29.17,rain,0,0,41.4,16.8,1.6,1018,40.5,9.2,212.7,18.2,8,75,2022-06-27T06:31:32,2022-06-27T20:36:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,
Austin,2022-06-28,91.2,72,80.6,97,72,82.8,69.8,72.5,0.092,100,12.5,rain,0,0,28.1,12.9,25.4,1018.6,48.3,9.8,169.7,14.7,6,100,2022-06-28T06:31:52,2022-06-28T20:36:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Austin,2022-06-29,97.5,69.2,84.1,96.2,69.2,84,60,47.4,0,0,0,,0,0,19.7,9.4,25.5,1017.8,9.2,9.9,346.1,29.8,8,30,2022-06-29T06:32:14,2022-06-29T20:36:47,0.02,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-06-30,97.2,74.9,85.7,101.3,74.9,88.3,69.1,61,0,0,0,,0,0,21.9,11,106.8,1015,13.1,9.8,269.8,23.3,8,60,2022-06-30T06:32:36,2022-06-30T20:36:48,0.05,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-01,95,74.8,85.2,102.2,74.8,88.2,69.7,62.4,0,0,0,,0,0,17.2,7.6,122.9,1012.5,30.9,9.9,270.9,23.4,9,75,2022-07-01T06:32:59,2022-07-01T20:36:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-02,99.8,78.5,87.9,103.2,78.5,91.6,70.8,61.4,0,0,0,rain,0,0,24.2,14,171.8,1011.8,40,9.6,276.3,23.7,9,100,2022-07-02T06:33:23,2022-07-02T20:36:45,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-03,99.6,78.4,88,103,78.4,91.5,70.6,60.7,0,0,0,,0,0,25.5,13,166.9,1014,30.5,9.9,281.4,24.3,8,100,2022-07-03T06:33:47,2022-07-03T20:36:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-04,98.9,76.4,87.6,101.8,76.4,90.5,69.7,59.7,0,0,0,rain,0,0,26.1,15.4,171.4,1015.2,44.5,9.9,275.5,23.6,9,60,2022-07-04T06:34:13,2022-07-04T20:36:37,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-05,98.9,77.8,87.9,103.7,77.8,91,69.9,59.3,0,0,0,rain,0,0,24.6,11.9,177.8,1014.2,28.9,9.9,283.7,24.4,9,60,2022-07-05T06:34:39,2022-07-05T20:36:31,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-06,101.4,76.4,88.4,106,76.4,91.5,69.5,58.3,0,0,0,,0,0,25.6,12.6,180.1,1013,19.4,9.9,272,23.6,8,60,2022-07-06T06:35:06,2022-07-06T20:36:24,0.25,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-07,101.1,76,88.6,104.6,76,91.7,69.1,56.9,0,0,0,,0,0,22.6,10.4,173.8,1013.3,22.4,9.9,273.5,23.7,8,60,2022-07-07T06:35:34,2022-07-07T20:36:14,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-08,102.3,78.2,89.7,105,78.2,93.2,69.6,56.4,0,0,0,,0,0,22.4,13.4,187.1,1014.7,21.1,9.9,277.6,23.8,8,75,2022-07-08T06:36:03,2022-07-08T20:36:04,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-09,103.6,78.3,91.4,106.6,78.3,94.1,66.6,48.5,0,0,0,,0,0,23,7.9,189.4,1015.4,5.4,9.9,271.7,23.4,8,30,2022-07-09T06:36:32,2022-07-09T20:35:52,0.36,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-10,107.9,78.6,92.3,112.7,78.6,95.4,66.2,44.8,0,0,0,,0,0,23,8,238.2,1012.3,21.1,9.9,252.3,21.7,9,60,2022-07-10T06:37:02,2022-07-10T20:35:38,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-11,103.6,79.7,92,110.9,79.7,96.3,68.1,47.9,0,0,0,rain,0,0,19.9,8.4,205.2,1008.7,15,9.9,211.3,18.2,8,75,2022-07-11T06:37:32,2022-07-11T20:35:23,0.43,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-12,106.5,78.5,92.2,109.8,78.5,96.3,68.3,49.6,0,0,0,rain,0,0,23,10.7,156.5,1009.8,21.7,9.9,275.2,23.7,8,75,2022-07-12T06:38:03,2022-07-12T20:35:07,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-13,105.5,79.3,92.1,110.6,79.3,96.2,68.7,50.5,0,0,0,,0,0,24.2,13.6,152.3,1012.5,16.2,9.9,265.6,23,9,100,2022-07-13T06:38:35,2022-07-13T20:34:49,0.5,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-14,101.1,77.1,87.4,105.1,77.1,90.8,69.3,58,0.004,100,8.33,rain,0,0,35.8,12.6,162.7,1015,10.9,9.9,257.5,22,8,75,2022-07-14T06:39:07,2022-07-14T20:34:30,0.53,Rain,Clear conditions throughout the day with rain.,rain,
Austin,2022-07-15,98.1,73.6,84.4,101.9,73.6,87.5,70.2,65.2,0,0,0,,0,0,25.5,11.1,143.1,1016.1,24.3,9.9,255.3,21.9,8,75,2022-07-15T06:39:39,2022-07-15T20:34:09,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Austin,2022-07-16,98.9,75.4,86.7,102.9,75.4,89.6,69.6,61,0,0,0,,0,0,24.2,13.9,178.9,1014.6,43.3,9.9,262.4,22.7,9,60,2022-07-16T06:40:12,2022-07-16T20:33:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-17,102.9,76.1,89.4,100.7,76.1,89.5,62.4,46,0,0,0,,0,0,28.4,14.5,181,1012.8,17.8,9.8,266,23.1,8,30,2022-07-17T06:40:46,2022-07-17T20:33:23,0.63,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-18,103.8,76.9,89.8,104.6,76.9,91.7,66,50.3,0,0,0,,0,0,30,11.8,188,1012.6,9.3,9.9,271.7,23.4,8,30,2022-07-18T06:41:19,2022-07-18T20:32:58,0.66,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-19,105.1,76.5,89.7,105.9,76.5,92.5,68,54.2,0,0,0,,0,0,27.3,17.4,182.3,1011.8,4.8,9.9,276.5,23.8,8,75,2022-07-19T06:41:53,2022-07-19T20:32:31,0.7,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-20,104.5,77.3,89.6,109.2,77.3,94.7,71.2,59.4,0,0,0,,0,0,27.2,19.4,171.2,1011.2,24.8,9.9,267.1,23.1,8,75,2022-07-20T06:42:28,2022-07-20T20:32:03,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-21,101.6,77.6,89.1,106.7,77.6,93.2,70,57.9,0,0,0,,0,0,27.2,14.8,170.3,1011.9,35.1,9.9,254,21.9,8,75,2022-07-21T06:43:03,2022-07-21T20:31:34,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-22,101.5,77.3,88.4,104.7,77.3,91,68.5,56.9,0,0,0,,0,0,23.9,13.8,174.2,1013.8,30.3,9.8,240.6,20.7,10,60,2022-07-22T06:43:38,2022-07-22T20:31:03,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-23,102,77.3,88.4,104.1,77.3,91.6,69.4,58.2,0,0,0,,0,0,30.2,15.3,169.3,1014.6,34.4,9.9,264.2,22.7,9,60,2022-07-23T06:44:13,2022-07-23T20:30:31,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-07-24,101.9,78,89.2,105.1,78,92.5,69.7,57.5,0,0,0,,0,0,27.3,16.3,176.4,1014.8,32,9.9,264,22.6,9,75,2022-07-24T06:44:48,2022-07-24T20:29:57,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-25,102,76,88.7,105.6,76,91.4,68.6,56.6,0,0,0,,0,0,27.7,13,176.5,1014.3,12.8,9.9,264.5,22.6,8,60,2022-07-25T06:45:24,2022-07-25T20:29:22,0.9,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-26,102.3,75.2,88.6,105.5,75.2,91.2,68.6,56.8,0,0,0,,0,0,26.5,15.2,181,1014,13.6,9.9,271.1,23.3,8,60,2022-07-26T06:46:00,2022-07-26T20:28:46,0.93,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-27,101.3,76.2,88,103,76.2,90.9,68.9,57.4,0,0,0,,0,0,30.9,12.2,175.9,1013.8,19.8,9.9,263.3,22.5,8,60,2022-07-27T06:46:36,2022-07-27T20:28:08,0.97,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-28,101.3,78.3,88.6,104.5,78.3,92,69.3,56.6,0,0,0,,0,0,28,13.2,176,1013.6,40.9,9.9,243.1,21,9,75,2022-07-28T06:47:12,2022-07-28T20:27:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-29,101.5,77.6,88.1,105.5,77.6,91.8,70.4,59.9,0,0,0,,0,0,31.1,13.8,170,1014.5,22.2,9.9,231.4,19.9,8,75,2022-07-29T06:47:48,2022-07-29T20:26:49,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-07-30,102.2,76,89.3,103.8,76,91.5,67.5,54,0,0,0,,0,0,29.4,13.9,179.5,1016.3,13.1,9.9,269.9,23.5,8,75,2022-07-30T06:48:24,2022-07-30T20:26:08,0.07,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-07-31,102.2,77.2,89.1,103.2,77.2,91.3,67.2,53.7,0,0,0,,0,0,29.9,12.2,170.7,1016.9,28.2,9.9,238.9,20.6,8,75,2022-07-31T06:49:01,2022-07-31T20:25:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-08-01,100.3,75.8,88.2,103.5,75.8,90.9,68.1,55.3,0,0,0,,0,0,24.2,13.4,171.1,1016,32.4,9.9,227.8,19.6,8,60,2022-08-01T06:49:37,2022-08-01T20:24:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-08-02,103.3,76,89.7,105.6,76,92.4,67.7,53.2,0,0,0,,0,0,29.1,17.7,177.7,1014.1,9,9.9,269.9,23.2,8,60,2022-08-02T06:50:14,2022-08-02T20:23:55,0.17,Clear,Clear conditions throughout the day.,clear-day,
Austin,2022-08-03,103.7,78.5,89.6,107.6,78.5,93.1,69.4,56.1,0,0,0,,0,0,30.5,17,169.9,1011.4,33.1,9.9,262.2,22.5,8,75,2022-08-03T06:50:50,2022-08-03T20:23:09,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2022-08-04,103.3,78.5,89.8,106.2,78.5,92.8,68.9,55.8,0,0,0,,0,0,25.6,19.1,169.7,1012,32.5,9.9,257,22.1,8,60,2022-08-04T06:51:26,2022-08-04T20:22:21,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-08-05,101.8,77.6,88.5,102.5,77.6,91,67.9,55.9,0,0,0,,0,0,24.7,14.4,172.1,1013.5,37.3,9.9,253,22,8,60,2022-08-05T06:52:03,2022-08-05T20:21:32,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2022-08-06,95.4,78.8,85.7,98.4,78.8,88.9,69.8,61.3,0,0,0,,0,0,22.8,10.2,155.9,1015.1,51.9,9.9,198.5,17.1,7,60,2022-08-06T06:52:39,2022-08-06T20:20:42,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
